"Id","SalePrice"
1848,98645.0707463253
1849,143396.975359293
1850,115408.873580392
1851,153670.33701542
1852,104014.027407692
1853,113242.05279751
1854,163150.823326413
1855,175320.153167562
1856,211324.511620421
1857,210854.053561421
1858,204315.51708764
1859,167427.35370448
1860,165479.175445303
1861,165441.101320171
1862,254784.384488949
1863,254784.384488949
1864,254784.384488949
1865,239345.167008591
1866,217277.748257485
1867,194526.130037217
1868,227931.283773325
1869,191294.935925459
1870,188044.704751135
1871,197234.65601582
1872,190373.056870025
1873,208561.864196337
1874,151370.282778137
1875,194074.709040783
1876,221972.526620398
1877,192359.309254334
1878,196692.9508201
1879,143876.694237334
1880,157348.076993631
1881,207436.770535226
1882,246330.223365262
1883,217729.169253919
1884,230820.378150502
1885,211428.312366411
1886,227028.441780457
1887,189921.635873591
1888,206624.212741645
1889,188025.667688569
1890,109431.079364899
1891,115318.589381105
1892,84783.4929596082
1893,129203.319008703
1894,118673.240703738
1895,159377.278633053
1896,122883.425058629
1897,104206.152526898
1898,101858.763345442
1899,159849.226646943
1900,159488.089849796
1901,202933.826769302
1902,176390.272178989
1903,246845.120634265
1904,161854.516093818
1905,189552.728212293
1906,186121.928639395
1907,220700.776966231
1908,111372.242837764
1909,129158.230097259
1910,129158.230097259
1911,227562.376112026
1912,262141.224438863
1913,160803.552916053
1914,55228.1509382214
1915,210246.846911531
1916,89555.1837297633
1917,221542.778930228
1918,132722.163894604
1919,165314.759837131
1920,193122.293217459
1921,267112.113645993
1922,231449.854927715
1923,285259.237702635
1924,216823.814643257
1925,265125.861261684
1926,274715.023448648
1927,127286.074874831
1928,163038.617792396
1929,120985.217987323
1930,147619.056776923
1931,128839.943325273
1932,152475.366475842
1933,170784.021868492
1934,190785.611739151
1935,178687.529034723
1936,190785.611739151
1937,193674.706116328
1938,170923.08789606
1939,309653.789241463
1940,260520.147766889
1941,193403.853518468
1942,200265.452664263
1943,265666.347126236
1944,332148.690812893
1945,315051.804136103
1946,179048.66583187
1947,299342.353460204
1948,180312.644621885
1949,201991.406318251
1950,150510.375662222
1951,223098.871888791
1952,197638.72768992
1953,146086.449897169
1954,221293.187903056
1955,154844.017227987
1956,280320.017174042
1957,179962.061692277
1958,235177.917530653
1959,175640.622719963
1960,124036.134853058
1961,104696.279143122
1962,96812.1833045392
1963,96812.1833045392
1964,112412.312718586
1965,142476.34648891
1966,131951.16929749
1967,282285.247431561
1968,349076.51784121
1969,328349.226130384
1970,374717.230438655
1971,378509.1668087
1972,349908.112697357
1973,315129.658909382
1974,337159.003535355
1975,388136.403120797
1976,294492.651397842
1977,365779.094709264
1978,369480.746880022
1979,320765.353390294
1980,275713.537946192
1981,314806.596237367
1982,273456.432964022
1983,273456.432964022
1984,299097.145561467
1985,195048.091269884
1986,205972.479383584
1987,176178.693618947
1988,182750.318002628
1989,201258.578856417
1990,212434.782505412
1991,274900.980152611
1992,216787.461133743
1993,173631.613874663
1994,242770.273465769
1995,195028.96910563
1996,313896.702264581
1997,298619.635522549
1998,309311.245163521
1999,294376.278156071
2000,328323.137087899
2001,300876.740504719
2002,219515.664304976
2003,245066.092703134
2004,246239.787293862
2005,208862.128789136
2006,200917.1192519
2007,226918.968646492
2008,199852.745923024
2009,194802.50315094
2010,191823.124574477
2011,147764.435322529
2012,146590.740731801
2013,186947.77781299
2014,193357.955962352
2015,191281.419378756
2016,193087.103364491
2017,198504.155321698
2018,115057.757953953
2019,104223.654039539
2020,106571.043220996
2021,104223.654039539
2022,218369.337764413
2023,161535.083524077
2024,344754.861358093
2025,354054.133884631
2026,215129.812665056
2027,198227.630335862
2028,215562.196598924
2029,216897.422525659
2030,237772.109623471
2031,220998.285618697
2032,217999.869979667
2033,230459.089481242
2034,203806.213629076
2035,238565.630354486
2036,220237.93789927
2037,222133.906084292
2038,305936.680084989
2039,226803.842423216
2040,355059.615484595
2041,240127.829792527
2042,240642.166938082
2043,152748.443581825
2044,181007.397958586
2045,170173.294044173
2046,170624.715040607
2047,146027.4053539
2048,110203.615299615
2049,144183.647243032
2050,174687.504008512
2051,131078.302397427
2052,127267.328964816
2053,127628.465761963
2054,105761.327826447
2055,161755.893092365
2056,147400.705405768
2057,120225.161420447
2058,193336.325780172
2059,132864.949320596
2060,169539.371293595
2061,168436.923839587
2062,126364.486971948
2063,119160.788091572
2064,130698.128537714
2065,125300.113643073
2066,188299.447682678
2067,173112.665139933
2068,165690.323735851
2069,96379.1281228767
2070,96882.759193465
2071,65753.7475020927
2072,121891.482395903
2073,120947.435014742
2074,145143.600423598
2075,124287.950388352
2076,118619.082895852
2077,140087.685263539
2078,119412.603626866
2079,145865.874017892
2080,128369.776418824
2081,129234.544286559
2082,150684.10959168
2083,170062.039426749
2084,114014.588732226
2085,127538.181562676
2086,94535.3700120088
2087,111689.367876497
2088,127869.276611396
2089,65753.7475020927
2090,110857.773020349
2091,136156.385883214
2092,154593.399600283
2093,162177.272340372
2094,97804.638248899
2095,121891.482395903
2096,86248.2607401914
2097,89750.3074498096
2098,127579.38695097
2099,54667.8280523852
2100,109935.893964916
2101,126296.371098389
2102,123155.461185918
2103,96901.7962560312
2104,191571.847182729
2105,131281.039121728
2106,103131.406006819
2107,191823.662718023
2108,93922.4176795675
2109,103763.395401826
2110,127158.683057414
2111,161718.494321684
2112,168038.388271758
2113,120368.331048339
2114,127591.066991282
2115,162079.631118831
2116,109643.548395779
2117,146279.896243645
2118,145125.238715483
2119,102582.343788844
2120,120910.03624406
2121,104858.48583358
2122,126526.693662406
2123,109752.869657632
2124,179666.012917187
2125,151124.525902253
2126,153212.74252616
2127,145688.43688248
2128,137510.648872515
2129,85763.2473597187
2130,116583.332328098
2131,155676.390619273
2132,121677.32161329
2133,97481.1562044337
2134,102337.465903354
2135,84950.6895661377
2136,112088.159426326
2137,121377.651904027
2138,123273.62008905
2139,125169.588274072
2140,115780.031548247
2141,119571.967918292
2142,123093.051690476
2143,140717.507613964
2144,129142.09304269
2145,112890.93717107
2146,159154.521331033
2147,205131.06462344
2148,160941.168254202
2149,107835.02201101
2150,187345.077363944
2151,115950.578776113
2152,155585.342263008
2153,141933.391108139
2154,96539.4759294555
2155,120265.183279312
2156,282900.84459227
2157,188482.609200866
2158,227466.346230188
2159,225589.415107732
2160,184414.299717098
2161,207797.907332373
2162,267475.763060934
2163,221430.821424677
2164,178099.926282886
2165,210928.29044036
2166,151370.282778137
2167,190011.920072878
2168,221882.242421111
2169,211138.422705984
2170,226577.020784023
2171,167982.575446904
2172,159134.7239168
2173,215491.101334316
2174,257093.080142954
2175,237772.261495584
2176,223236.505410413
2177,259240.863863271
2178,221250.253026103
2179,164228.713201992
2180,240770.677134614
2181,192449.593453621
2182,203193.413168748
2183,184865.720713532
2184,104284.880005552
2185,98958.1122476323
2186,107444.826980589
2187,106541.984987722
2188,131911.844987306
2189,324901.388937306
2190,122541.325324048
2191,122541.325324048
2192,89316.7399865133
2193,113603.189594657
2194,95508.2756121686
2195,102498.233082383
2196,114396.710325671
2197,122341.719862908
2198,131129.880976924
2199,150232.057100589
2200,180272.492748321
2201,162738.32102412
2202,185128.802447241
2203,180505.271221049
2204,210750.47798212
2205,172669.582945665
2206,159958.547908796
2207,204882.005028479
2208,243723.24778436
2209,219978.503371937
2210,111372.242837764
2211,86556.7680907335
2212,89155.9728074839
2213,86247.8413677408
2214,140256.8296038
2215,85924.7786957261
2216,154412.411829258
2217,69763.9070233927
2218,126462.384175489
2219,98293.7139980147
2220,68751.743768672
2221,210246.846911531
2222,210066.278512958
2223,219737.094944492
2224,200596.844695695
2225,192452.229697319
2226,188769.614589127
2227,231649.460388855
2228,222060.29820189
2229,243999.358628578
2230,213483.299269647
2231,228831.613148399
2232,218268.361831846
2233,196690.438202306
2234,213302.730871073
2235,234519.517703466
2236,239304.580265665
2237,260611.651297345
2238,170460.959196478
2239,147709.340976209
2240,156466.908307027
2241,144620.641137893
2242,89313.7973068706
2243,115748.03063533
2244,97458.4123052468
2245,110297.805666535
2246,141009.273166422
2247,94008.575669783
2248,122790.901973059
2249,112569.750391087
2250,116542.255159705
2251,143668.592114132
2252,169971.755227462
2253,170923.08789606
2254,198911.189674961
2255,200716.873660697
2256,186181.117575525
2257,227854.343520885
2258,153137.100636565
2259,194216.411312049
2260,147810.332878645
2261,251401.443638925
2262,277061.193298936
2263,348689.736344939
2264,330362.043889723
2265,174534.455867531
2266,290494.5019301
2267,359490.667247765
2268,316477.314262126
2269,152677.196445104
2270,170282.615306026
2271,186985.19217408
2272,198161.395823074
2273,143016.787121419
2274,171746.199557181
2275,159738.401052039
2276,156288.564416575
2277,193376.333260875
2278,155074.862345144
2279,109210.48910746
2280,122049.882468749
2281,160240.098767056
2282,160240.098767056
2283,93452.6308683622
2284,91989.0466172076
2285,131951.16929749
2286,115891.519854682
2287,303411.750064667
2288,292397.07775168
2289,343878.108407709
2290,379250.47746556
2291,356840.958979873
2292,337016.509261914
2293,369860.920739735
2294,375620.072431523
2295,359045.853887888
2296,333747.241025024
2297,329052.462662112
2298,302147.771274652
2299,380656.950529016
2300,354783.459458843
2301,303592.31846324
2302,285174.341808737
2303,294834.751132423
2304,304495.160456108
2305,282684.45835384
2306,282684.45835384
2307,275262.116949758
2308,292596.683212819
2309,294673.219796415
2310,271831.31737686
2311,279144.337519089
2312,181034.918216179
2313,184646.28618765
2314,177604.118643282
2315,180944.634016892
2316,203605.968037874
2317,165686.604337427
2318,181757.191810473
2319,177423.550244708
2320,159547.278785926
2321,207146.173974312
2322,177984.377604683
2323,159837.168446352
2324,170020.245903192
2325,183653.159995496
2326,171825.929888928
2327,209003.982932514
2328,213247.340298993
2329,198550.052877814
2330,194396.979710622
2331,332837.347052238
2332,380417.12007637
2333,335636.157230128
2334,317850.169970633
2335,301328.161501153
2336,331663.65246151
2337,200646.266654039
2338,216265.433130652
2339,215543.159536358
2340,280224.720350823
2341,215001.454340637
2342,215904.296333505
2343,213015.201956328
2344,255539.0598204
2345,242267.282525244
2346,197847.456476149
2347,197576.603878289
2348,238836.482952346
2349,220418.506297844
2350,246781.492489583
2351,232896.762861985
2352,242015.46698995
2353,284772.10332675
2354,140993.12037602
2355,144875.340945352
2356,140451.4151803
2357,175842.821300717
2358,205997.743862501
2359,168819.690818914
2360,119771.573379431
2361,120113.673114012
2362,315244.283599126
2363,132682.213877441
2364,134307.329464603
2365,214298.217808909
2366,193803.70457081
2367,231181.363075536
2368,211950.828627453
2369,229827.100086235
2370,212563.780959894
2371,219064.243308542
2372,199653.140461885
2373,261949.237969762
2374,290298.47654581
2375,249826.313241344
2376,302514.21149969
2377,327541.971764694
2378,140759.682139249
2379,241588.095680015
2380,134439.788189175
2381,153670.322637259
2382,182109.845412594
2383,193504.691585294
2384,224091.998080946
2385,135432.91438133
2386,131731.262210572
2387,126635.339569809
2388,150037.98424765
2389,136495.354354634
2390,146697.46887404
2391,113724.699071799
2392,107404.805121725
2393,135031.770103479
2394,120766.866616168
2395,195484.109500488
2396,150741.220779378
2397,175840.228181103
2398,121508.177273029
2399,84093.1199976207
2400,84454.2567947678
2401,96913.4762963432
2402,143356.953500429
2403,154694.688485431
2404,142254.506046421
2405,139907.116864965
2406,124036.134853058
2407,117697.203840418
2408,121759.992808323
2409,129975.854943419
2410,169230.444570602
2411,122772.156063043
2412,154081.736152989
2413,136476.317292068
2414,130878.696936287
2415,154694.688485431
2416,125119.5452445
2417,120586.298217595
2418,110203.615299615
2419,152889.004499695
2420,110203.615299615
2421,175388.807184669
2422,88505.3657223608
2423,131642.175918875
2424,182701.827326898
2425,292468.376597054
2426,133576.218229029
2427,130739.333926007
2428,162910.550620527
2429,106863.099926004
2430,112641.288680358
2431,138462.569676377
2432,120586.298217595
2433,132323.244124876
2434,138823.706473524
2435,151012.073377239
2436,110203.615299615
2437,117535.67250441
2438,111196.74149177
2439,91755.5968966849
2440,109251.694495754
2441,97353.2172524651
2442,92387.5862916923
2443,101867.427216804
2444,111076.415544055
2445,95257.643606303
2446,141734.969176428
2447,152226.97335626
2448,127650.63408769
2449,103473.5057414
2450,141212.301043273
2451,114849.314851534
2452,213800.797269843
2453,92477.8704909791
2454,142694.922356994
2455,132504.4878779
2456,140682.275887864
2457,126146.519802693
2458,122354.583432648
2459,103775.075442138
2460,138334.886706408
2461,117640.76800717
2462,139869.718094283
2463,139617.902558989
2464,183807.406044066
2465,135355.508129945
2466,117099.062811449
2467,113585.336061519
2468,98146.7379834799
2469,114687.783515527
2470,172179.362026188
2471,154141.559231398
2472,187565.750030072
2473,109469.917647009
2474,124727.947326475
2475,230892.385638889
2476,118309.524678201
2477,116412.020943254
2478,170150.156581454
2479,116953.726138975
2480,118307.989128277
2481,120113.673114012
2482,117424.184197975
2483,107203.032616003
2484,124195.499144483
2485,108557.295605305
2486,150358.879875083
2487,252992.977401584
2488,156607.526688437
2489,143497.280729288
2490,132392.324217014
2491,116321.736743968
2492,187164.508965371
2493,125321.098439372
2494,152857.779221839
2495,130666.903259858
2496,255580.894962183
2497,152496.642424692
2498,67731.3360150393
2499,90832.5343118223
2500,112248.926605355
2501,114016.536465958
2502,126475.755967534
2503,115822.220451694
2504,193338.918899786
2505,218456.963364076
2506,211048.138506697
2507,255197.111957932
2508,211048.138506697
2509,201568.297581586
2510,197415.224414394
2511,189489.251939724
2512,224049.063203994
2513,210782.8064247
2514,245635.497091615
2515,154259.377155314
2516,180080.658151333
2517,151370.282778137
2518,161030.692101822
2519,231091.230748362
2520,220257.126833949
2521,214569.222278882
2522,228292.420570472
2523,142702.999646606
2524,154530.229753174
2525,153085.682564586
2526,155884.492742476
2527,143876.694237334
2528,141348.736657305
2529,139994.473668003
2530,140987.599860158
2531,213034.390891007
2532,236417.998506282
2533,218090.306051066
2534,205721.370748778
2535,269352.69418339
2536,241835.050463489
2537,208738.823450374
2538,195248.403631511
2539,182266.515996781
2540,182066.910535642
2541,196602.666620813
2542,200665.455588718
2543,103039.938278104
2544,116763.136569694
2545,127668.487620828
2546,124978.998704791
2547,99951.2384397869
2548,181620.364669189
2549,132814.686980174
2550,478531.923111814
2551,115318.589381105
2552,105206.759060986
2553,122541.325324048
2554,100744.759170802
2555,96629.7601287423
2556,87872.1927979248
2557,83700.0825681668
2558,185224.252298726
2559,177003.224511431
2560,178647.377161159
2561,160590.537303803
2562,178267.203301446
2563,180524.308283615
2564,190887.954139028
2565,172146.914812511
2566,194228.469512639
2567,170954.183159216
2568,189462.444013006
2569,182961.981664358
2570,112545.937428492
2571,187457.154566131
2572,123128.225807611
2573,201741.095116008
2574,307573.213742678
2575,100441.497718331
2576,135291.198643028
2577,155785.711881126
2578,77257.4955641953
2579,92715.1307048006
2580,157662.643003582
2581,87621.1414196087
2582,93960.0724322493
2583,208170.310327935
2584,166398.170228573
2585,161955.207400954
2586,189168.825511407
2587,169719.648539617
2588,119160.496939021
2589,141750.583823282
2590,231649.460388855
2591,276211.780711391
2592,235783.496493481
2593,237337.364943922
2594,195245.891013717
2595,214585.746723654
2596,269659.108288589
2597,217907.225034699
2598,282061.216602466
2599,247971.863397196
2600,232757.056704355
2601,159303.792610049
2602,94008.575669783
2603,97819.5491023939
2604,94008.575669783
2605,94008.575669783
2606,152964.861597409
2607,158704.97622663
2608,187595.919998399
2609,165566.575372425
2610,120985.217987323
2611,181456.594446898
2612,142634.388753584
2613,122790.901973059
2614,116361.686761131
2615,156267.593998438
2616,131981.144390295
2617,188931.437077686
2618,177864.554690544
2619,193806.783839172
2620,183653.159995496
2621,196834.653091365
2622,206314.494016477
2623,219476.95004978
2624,245678.404905512
2625,361871.229440809
2626,151511.985049403
2627,253658.548621094
2628,384732.16892293
2629,412501.628178125
2630,342550.410793438
2631,362864.355632964
2632,371621.922963781
2633,299703.490257351
2634,312685.377892081
2635,149084.865536199
2636,191570.649275139
2637,147369.46574975
2638,286325.971777192
2639,206035.15822359
2640,136335.756374197
2641,105599.121135989
2642,167643.403108572
2643,93452.6308683622
2644,118100.217273653
2645,87855.010512582
2646,93291.0995323549
2647,93452.6308683622
2648,133215.148087505
2649,151914.915370107
2650,131951.16929749
2651,155315.739850199
2652,360362.042752058
2653,298374.871967173
2654,283710.757557583
2655,320945.921788868
2656,325783.194425221
2657,328239.904868531
2658,342865.945152989
2659,342305.202894702
2660,339506.392716812
2661,314084.322643073
2662,313000.912251631
2663,312259.601594771
2664,293589.809404974
2665,317353.590879963
2666,302708.513532939
2667,177423.550244708
2668,180673.781419032
2669,165686.604337427
2670,247374.767629395
2671,180673.781419032
2672,186832.229134787
2673,200104.006429943
2674,203444.521803554
2675,166789.136893122
2676,190243.90654343
2677,216516.608535883
2678,242770.273465769
2679,293763.325823629
2680,317056.649239618
2681,360283.743635419
2682,348637.081927424
2683,418517.052175391
2684,327691.147692892
2685,368067.221836648
2686,254365.365229672
2687,240661.204000648
2688,212834.633557754
2689,205269.797880231
2690,315397.483947534
2691,231974.883806551
2692,144785.056746065
2693,168078.380162054
2694,143791.93055391
2695,193899.661158072
2696,184780.957030108
2697,207532.575250376
2698,197962.450125977
2699,180737.205124769
2700,164395.765053862
2701,160855.644219112
2702,115418.8947511
2703,162708.778114805
2704,148391.66455334
2705,115057.757953953
2706,108286.443007444
2707,122570.383557321
2708,118669.125925424
2709,108557.295605305
2710,111175.537384621
2711,328154.924097135
2712,370504.895217391
2713,205920.824337805
2714,200304.166919458
2715,227479.710904779
2716,187393.526421449
2717,229988.631422242
2718,218612.822312108
2719,157300.727671296
2720,157191.406409443
2721,121579.424409749
2722,173654.370335654
2723,127647.502824529
2724,107765.941918872
2725,121579.424409749
2726,129705.002345559
2727,167985.502843153
2728,161033.619498071
2729,143860.584571017
2730,139365.411669244
2731,113202.030938645
2732,133696.544176744
2733,156067.988537298
2734,186151.663962362
2735,136476.317292068
2736,182701.827326898
2737,124036.134853058
2738,156861.509268313
2739,139184.843270671
2740,130536.597201706
2741,149838.378786511
2742,147310.421206481
2743,150380.083982231
2744,128170.170957684
2745,121489.140210462
2746,130536.597201706
2747,181727.73819731
2748,130066.139142706
2749,130265.744603846
2750,122030.845406183
2751,119341.356490146
2752,210780.213305086
2753,164483.456133535
2754,204914.871614606
2755,145143.600423598
2756,69455.3996728506
2757,104083.32681068
2758,82926.7824291468
2759,136246.6700825
2760,138304.16960353
2761,130156.423341993
2762,135663.759498487
2763,186764.616294803
2764,172428.465670771
2765,247706.450813378
2766,164012.998074535
2767,133425.691578883
2768,154333.551688283
2769,130517.56013914
2770,121037.719214028
2771,104696.279143122
2772,119232.035228293
2773,148396.962861083
2774,142837.416630435
2775,129004.897076992
2776,120085.798410167
2777,108329.81544032
2778,95728.1016653031
2779,155548.451667305
2780,98256.0592453329
2781,81282.6297794186
2782,83088.3137651541
2783,129313.823799985
2784,78916.2035353962
2785,107949.641580606
2786,62341.9849917613
2787,98959.2957770609
2788,80921.4929822715
2789,156522.540796893
2790,117757.446291277
2791,78916.2035353962
2792,95675.4722186981
2793,188913.07536957
2794,116034.689482574
2795,130660.729767032
2796,97635.7498906374
2797,191011.104924442
2798,119852.600564988
2799,110824.180636311
2800,77528.3481620557
2801,79585.8476830854
2802,154602.237241562
2803,186814.659324375
2804,174284.192686079
2805,111707.221409634
2806,81924.9923656297
2807,99440.1270272647
2808,122280.493896895
2809,123382.941350903
2810,121829.072900461
2811,157852.468415886
2812,120113.673114012
2813,165288.94576899
2814,163663.830181828
2815,117785.320995122
2816,227811.435706987
2817,165714.94366025
2818,112187.700639342
2819,216074.489799706
2820,127578.203421541
2821,109521.363564185
2822,174236.097390239
2823,311539.327442863
2824,146537.885271764
2825,140037.422923116
2826,101124.933030515
2827,125283.024314239
2828,259878.373774141
2829,184529.141494814
2830,231362.083346223
2831,183891.631583943
2832,228653.557367619
2833,218380.195711493
2834,225313.041994008
2835,207707.623133087
2836,206082.507545925
2837,175066.426260943
2838,161301.544699683
2839,197324.940215107
2840,190643.909467886
2841,219895.990036802
2842,222604.516015405
2843,187303.394094275
2844,177733.268969876
2845,139994.473668003
2846,221069.68462753
2847,220437.695232522
